1198,3.7544
1199,3.7516
1200,3.7487
1201,3.7458
1202,3.743
1203,3.7401
1204,3.7372
1205,3.7343
1206,3.7314
1207,3.7286
1208,3.7257
1209,3.7228
1210,3.7199
1211,3.717
1212,3.7142
1213,3.7113
1214,3.7084
1215,3.7055
1216,3.7026
1217,3.6997
1218,3.6968
1219,3.694
1220,3.6911
1221,3.6882
1222,3.6853
1223,3.6824
1224,3.6795
1225,3.6766
1226,3.6737
1227,3.6708
1228,3.6679
1229,3.665
1230,3.6621
1231,3.6592
1232,3.6563
1233,3.6534
1234,3.6505
1235,3.6476
1236,3.6447
1237,3.6418
1238,3.6389
1239,3.636
1240,3.6331
1241,3.6302
1242,3.6272
1243,3.6243
1244,3.6214
1245,3.6185
1246,3.6156
1247,3.6127
1248,3.6098
1249,3.6068
1250,3.6039
1251,3.601
1252,3.5981
1253,3.5952
1254,3.5923
1255,3.5893
1256,3.5864
1257,3.5835
1258,3.5806
1259,3.5776
1260,3.5747
1261,3.5718
1262,3.5688
1263,3.5659
1264,3.563
1265,3.5601
1266,3.5571
1267,3.5542
1268,3.5513
1269,3.5483
1270,3.5454
1271,3.5424
1272,3.5395
1273,3.5366
1274,3.5336
1275,3.5307
1276,3.5277
1277,3.5248
1278,3.5219
1279,3.5189
1280,3.516
1281,3.513
1282,3.5101
1283,3.5071
1284,3.5042
1285,3.5012
1286,3.4983
1287,3.4953
1288,3.4924
1289,3.4894
1290,3.4865
1291,3.4835
1292,3.4806
1293,3.4776
1294,3.4746
1295,3.4717
1296,3.4687
1297,3.4658
1298,3.4628
1299,3.4598
1300,3.4569
1301,3.4539
1302,3.4509
1303,3.448
1304,3.445
1305,3.442
1306,3.4391
1307,3.4361
1308,3.4331
1309,3.4302
1310,3.4272
1311,3.4242
1312,3.4212
1313,3.4183
1314,3.4153
1315,3.4123
1316,3.4093
1317,3.4064
1318,3.4034
1319,3.4004
1320,3.3974
1321,3.3944
1322,3.3915
1323,3.3885
1324,3.3855
1325,3.3825
1326,3.3795
1327,3.3765
1328,3.3735
1329,3.3705
1330,3.3675
1331,3.3646
1332,3.3616
1333,3.3586
1334,3.3556
1335,3.3526
1336,3.3496
1337,3.3466
1338,3.3436
1339,3.3406
1340,3.3376
1341,3.3346
1342,3.3316
1343,3.3286
1344,3.3257
1345,3.3227
1346,3.3198
1347,3.3169
1348,3.314
1349,3.3111
1350,3.3083
1351,3.3054
1352,3.3026
1353,3.2998
1354,3.297
1355,3.2942
1356,3.2914
1357,3.2887
1358,3.2859
1359,3.2832
1360,3.2805
1361,3.2778
1362,3.2752
1363,3.2725
1364,3.2699
1365,3.2672
1366,3.2646
1367,3.262
1368,3.2594
1369,3.2569
1370,3.2543
1371,3.2518
1372,3.2493
1373,3.2468
1374,3.2443
1375,3.2418
1376,3.2393
1377,3.2369
1378,3.2345
1379,3.2321
1380,3.2297
1381,3.2273
1382,3.2249
1383,3.2226
1384,3.2202
1385,3.2179
1386,3.2156
1387,3.2133
1388,3.2111
1389,3.2088
1390,3.2066
1391,3.2043
1392,3.2021
1393,3.1999
1394,3.1978
1395,3.1956
1396,3.1935
1397,3.1913
1398,3.1892
1399,3.1871
1400,3.185
1401,3.183
1402,3.1809
1403,3.1789
1404,3.1768
1405,3.1748
1406,3.1728
1407,3.1709
1408,3.1689
1409,3.167
1410,3.165
1411,3.1631
1412,3.1612
1413,3.1593
1414,3.1575
1415,3.1556
1416,3.1538
1417,3.152
1418,3.1501
1419,3.1484
1420,3.1466
1421,3.1448
1422,3.1431
1423,3.1414
1424,3.1396
1425,3.1379
1426,3.1363
1427,3.1346
1428,3.133
1429,3.1313
1430,3.1297
1431,3.1281
1432,3.1265
1433,3.1249
1434,3.1234
1435,3.1218
1436,3.1203
1437,3.1188
1438,3.1173
1439,3.1158
1440,3.1144
1441,3.1129
1442,3.1115
1443,3.1101
1444,3.1087
1445,3.1073
1446,3.1059
1447,3.1046
1448,3.1032
1449,3.1019
1450,3.1006
1451,3.0993
1452,3.098
1453,3.0967
1454,3.0955
1455,3.0942
1456,3.093
1457,3.0917
1458,3.0905
1459,3.0893
1460,3.088
1461,3.0868
1462,3.0856
1463,3.0845
1464,3.0833
1465,3.0821
1466,3.0809
1467,3.0798
1468,3.0787
1469,3.0775
1470,3.0764
1471,3.0753
1472,3.0742
1473,3.0731
1474,3.072
1475,3.0709
1476,3.0698
1477,3.0688
1478,3.0677
1479,3.0667
1480,3.0656
1481,3.0646
1482,3.0636
1483,3.0626
1484,3.0616
1485,3.0606
1486,3.0596
1487,3.0586
1488,3.0576
1489,3.0567
1490,3.0557
1491,3.0548
1492,3.0538
1493,3.0529
1494,3.052
1495,3.0511
1496,3.0502
1497,3.0493
1498,3.0484
1499,3.0476
1500,3.0467
1501,3.0458
1502,3.045
1503,3.0442
1504,3.0433
1505,3.0425
1506,3.0417
1507,3.0409
1508,3.0401
1509,3.0393
1510,3.0386
1511,3.0378
1512,3.037
1513,3.0363
1514,3.0355
1515,3.0347
1516,3.034
1517,3.0332
1518,3.0324
1519,3.0317
1520,3.0309
1521,3.0301
1522,3.0294
1523,3.0286
1524,3.0278
1525,3.0271
1526,3.0263
1527,3.0255
1528,3.0248
1529,3.024
1530,3.0232
1531,3.0225
1532,3.0217
1533,3.0209
1534,3.0202
1535,3.0194
1536,3.0186
1537,3.0179
1538,3.0171
1539,3.0164
1540,3.0156
1541,3.0148
1542,3.0141
1543,3.0133
1544,3.0125
1545,3.0118
1546,3.011
1547,3.0102
1548,3.0095
1549,3.0087
1550,3.0079
1551,3.0072
1552,3.0064
1553,3.0056
1554,3.0049
1555,3.0041
1556,3.0033
1557,3.0026
1558,3.0018
1559,3.001
1560,3.0003
1561,2.9995
1562,2.9987
1563,2.998
1564,2.9972
1565,2.9964
1566,2.9957
1567,2.9949
1568,2.9941
1569,2.9934
1570,2.9926
1571,2.9918
1572,2.9911
1573,2.9903
1574,2.9895
1575,2.9888
1576,2.988
1577,2.9873
1578,2.9865
1579,2.9857
1580,2.985
1581,2.9842
1582,2.9834
1583,2.9827
1584,2.9819
1585,2.9811
1586,2.9804
1587,2.9796
1588,2.9788
1589,2.9781
1590,2.9773
1591,2.9765
1592,2.9758
1593,2.975
1594,2.9742
1595,2.9735
1596,2.9727
1597,2.9719
1598,2.9712
1599,2.9704
1600,2.9696
1601,2.9689
1602,2.9681
1603,2.9673
1604,2.9666
1605,2.9658
1606,2.965
1607,2.9643
1608,2.9635
1609,2.9627
1610,2.962
1611,2.9612
1612,2.9605
1613,2.9597
1614,2.9589
1615,2.9582
1616,2.9574
1617,2.9566
1618,2.9559
1619,2.9551
1620,2.9543
1621,2.9536
1622,2.9528
1623,2.952
1624,2.9513
1625,2.9505
1626,2.9497
1627,2.949
1628,2.9482
1629,2.9474
1630,2.9467
1631,2.9459
1632,2.9451
1633,2.9444
1634,2.9436
1635,2.9428
1636,2.9421
1637,2.9413
1638,2.9405
1639,2.9398
1640,2.939
